x,temp
0.003478749225366673, 301.32542727589794
0.009003175996694923, 301.32542727589794
0.014527602768023146, 301.3254272758977
0.020052029539351396, 301.3254272758977
0.02557645631067962, 301.3254272758977
0.03110088308200787, 301.3254272758977
0.03662530985333609, 301.3254272758977
0.04214973662466434, 301.3254272758977
0.047674163395992564, 301.3254272758977
0.053198590167320814, 301.3254272758977
0.058723016938649036, 301.3254272758977
0.06424744370997729, 301.3254272758977
0.06977187048130551, 301.3254272758977
0.07529629725263376, 301.3254272758977
0.08082072402396198, 301.3254272758977
0.08634515079529023, 301.3254272758977
0.09186957756661845, 301.3254272758977
0.0973940043379467, 301.3254272758977
0.10291843110927493, 301.3254272758977
0.10844285788060318, 301.3254272758977
0.11396728465193143, 301.3254272758977
0.11949171142325962, 301.4898901819024
0.12501613819458787, 303.13451924194806
0.13054056496591612, 303.13451924194806
0.13606499173724437, 304.5324539429871
0.14158941850857257, 305.93038864402615
0.14711384527990082, 308.56179514009955
0.15263827205122907, 312.4266734312073
0.15816269882255732, 318.59403240637926
0.1636871255938855, 327.5572607836293
0.16921155236521376, 341.20768198200994
0.1742337585209667, 359.8194008448627
0.17825152344556908, 379.76248608965693
0.18204607920769353, 401.127000736348
0.18427817083247258, 419.70788280432475
0.18628705329477377, 439.9470991745143
0.18808069835039984, 461.8177288355171
0.18980259760380083, 482.6868968724564
0.1915962426594269, 506.528144567907
0.19312980918198716, 529.2710149982556
0.19469924860565993, 553.806824787815
0.1955781346829167, 576.7596791070803
0.19683368622185496, 599.9548225289416
0.19792183088893475, 625.0021315350925
0.19921923414583761, 648.5580165097078
0.20022367537698818, 674.337577025927
0.2012101801575825, 700.1009849353063
0.201999383982058, 725.5574933147307
0.20278858780653344, 751.9185476771802
0.2041158851476967, 782.1820718521099
0.20512032637884733, 815.8311824206485
0.2061247676099979, 851.5607487501452
0.2072129122770777, 887.1697089485717
0.20738031914893615, 913.5221485873735
0.2086717435889869, 936.1874865048915
0.20913809130344965, 959.5333875905903
0.20964031191902496, 980.7902181916832
0.2098914222268126, 1000.3585629577956
0.2103936428423879, 1020.2585745843505
0.21127252891964468, 1046.6713172886873
0.21164919438132615, 1071.6970894857186
0.21190030468911378, 1095.5047397589428
0.2129047459202644, 1108.5422625276133
0.2133065224127246, 1132.9520819838226
0.21365807684362734, 1160.794868813704
0.2141961703603151, 1184.549969272676
0.2146983909758904, 1210.523361070972
0.21520061159146572, 1236.7551945787036
0.21570283220704098, 1262.5993655222815
0.21616917992150378, 1286.9790334457234
0.2166714005370791, 1313.0601092896177
0.21700621428079594, 1339.7442157888618
0.21759213833230048, 1362.50862302833
0.21824083996075186, 1389.3811766073713
0.21874306057632717, 1417.64823857691
0.21924528119190248, 1446.480641785839
0.21974750180747774, 1475.4261132426464
0.22024972242305305, 1504.3715846994537
0.22075194303862836, 1533.317056156261
0.22125416365420367, 1562.2625276130684
0.22175638426977892, 1591.2079990698758
0.22225860488535423, 1620.2665387745615
0.22276082550092954, 1649.6642832228813
0.2232630461165048, 1678.9489594233232
0.22370248915513322, 1705.1807929310548
0.22395359946292084, 1729.2158719085824
0.22473483153159354, 1760.1570876771439
0.22514637342491214, 1792.6956167887458
0.22555509520947956, 1820.9626787582843
0.22613838824623003, 1852.45218579235
0.22660754023398608, 1875.8110579108143
0.22872469531088616, 1904.7079796922844
0.23081728120911651, 1788.399023369376
0.23084119647652487, 1816.569169697876
0.23098468808097497, 1846.2899662829907
0.23131950182469183, 1765.4838584660702
0.23184563770767544, 1740.328865414321
0.23234785832325075, 1713.192485923564
0.23285007893882606, 1685.7976647233713
0.23335229955440132, 1658.4028435231785
0.23399801177442672, 1632.5155989613613
0.23399801177442672, 1610.9271014998258
0.23464372399445213, 1587.4605942830572
0.23531634089031186, 1558.4182071852113
0.23571991102782777, 1529.1819888052887
0.23622213164340303, 1502.0456093145317
0.23650911485230322, 1476.6321745533469
0.23715482707232863, 1451.132592555683
0.23765704768790388, 1423.6085505007725
0.2381592683034792, 1395.955287591144
0.2386614889190545, 1368.5604663909514
0.23933410581491424, 1340.1964887803745
0.2397735488535426, 1313.8138976088053
0.24016815076578038, 1290.2526284319101
0.2406703713813557, 1264.9253409072035
0.2411546555463747, 1238.6612021857923
0.24174655841473128, 1212.5908947464582
0.2422487790303066, 1188.038932350059
0.24275099964588184, 1163.7454116630956
0.24325322026145715, 1139.1934492666965
0.24375544087703246, 1115.2875911438869
0.24479575500929554, 1082.8531566096965
0.24529797562487085, 1052.7016238421888
0.24580019624044616, 1030.5402472580708
0.24630241685602142, 1008.8311436654653
0.24680463747159673, 987.5743130643723
0.24730685808717204, 966.6189977909544
0.24780907870274735, 946.2667131728867
0.24847870619018106, 921.5424563035306
0.24945524627602192, 894.7075921404487
0.25032018178062376, 865.1590900282911
0.2507147836928616, 841.9854834155497
0.2513604959128869, 818.4672878568936
0.252329064242925, 792.2677595628413
0.2529986917303587, 768.6741851722666
0.2542542432692969, 739.2261881693341
0.25521683278248286, 707.5796419021042
0.2562212740136335, 679.9909894198347
0.2572257152447841, 653.3068829205904
0.25841848920677546, 627.6403906522494
0.2598982463776669, 600.2132642383772
0.260866814707705, 577.0611944347552
0.2618712559388555, 557.1611828082002
0.26283982426889363, 536.7658245718933
0.26452186474328077, 513.6927230683768
0.26639124147903326, 488.7172034259579
0.2681490136335467, 467.24500473366834
0.2689860479928389, 452.4851115503361
0.27116233732699846, 430.78857109638375
0.2732270220799191, 410.87599633117543
0.27643565379053914, 392.0815409060958
0.27970008779177846, 372.26767651601926
0.2839689630241685, 353.0654575049409
0.2892422794877091, 336.0271004428655
0.29476670625903734, 324.1035397575331
0.3002911330303656, 316.3737831753176
0.30581555980169384, 311.02873873016847
0.3113399865730221, 307.7394806100765
0.3168644133443502, 307.08162898605815
0.3223888401156785, 309.54857257612707
0.3279132668870067, 314.07130249125316
0.333437693658335, 320.81428163744135
0.3389621204296632, 330.9287503567234
0.3444865472009915, 346.7171893331638
0.3492576430489567, 365.7743285664451
0.3531677892702215, 386.2235288255513
0.3562887316670108, 405.4386699221013
0.35860452672771914, 426.85630869795455
0.36120331911942627, 454.23677202540034
0.3628175996694897, 474.39522536139134
0.36407315120842787, 493.2700848738514
0.3658937009398884, 514.7982792698517
0.36742128864559653, 539.5225361392079
0.3688442470563932, 566.35740030229
0.3702881313261722, 593.6068480409249
0.371104239826482, 617.7356121381229
0.3723956642665328, 640.2717292009231
0.3734897877504647, 665.0659806999181
0.3744762925310591, 690.1509791220285
0.37537311505887205, 717.0773747238688
0.37604274254630576, 742.7438669922099
0.3773819975211732, 770.5134286710843
0.3783864387523238, 803.4389024532027
0.3793908799834744, 838.1734682013716
0.38039532121462494, 874.4457621206832
0.3812602567192268, 911.1904300533527
0.3825118223802637, 942.39008753135
0.38265531398471375, 922.7485176142306
0.38290642429250143, 964.8099058249038
0.3834086449080767, 986.0667364259966
0.38391086552365206, 1007.7758400186021
0.3844130861392273, 1030.087974266558
0.3849153067548027, 1052.550866178351
0.38541752737037793, 1075.3152734178195
0.3859197479859532, 1097.9289229934502
0.38642196860152855, 1120.5425725690811
0.3866730789093161, 1141.1059179165213
0.38734270639674984, 1162.6039607797543
0.3878449270123251, 1186.1221563384102
0.3885384697671673, 1211.298686199279
0.38893307167940494, 1234.3646087664224
0.3894711651960928, 1258.3350773165912
0.3899733858116682, 1284.179248260169
0.39047560642724344, 1310.023419203747
0.3909778270428187, 1336.1260318567608
0.39148004765839406, 1361.711761090903
0.3919822682739693, 1387.555932034481
0.39248448888954457, 1413.6585446874947
0.39298670950511994, 1440.1488199046623
0.3934530572195827, 1465.1745921016936
0.39370416752737025, 1488.3912723326746
0.39434987974739566, 1514.3215905127313
0.3948521003629709, 1541.9748534223595
0.39535432097854617, 1569.6281163319882
0.39585654159412154, 1597.4106000963343
0.3963587622096968, 1625.1930838606809
0.39686098282527205, 1652.8463467703093
0.3973632034408474, 1680.241167970502
0.39786542405642267, 1708.1528725895662
0.3983676446719979, 1735.5476937897588
0.3988698652875733, 1763.2009566993875
0.399542482183433, 1792.2433437972331
0.40006290309623815, 1819.0530816830087
0.40039100540030104, 1846.871460129221
0.4014885870687873, 1906.3209704297954
0.40376997447398677, 1871.7079409371006
0.4043596794739379, 1843.87784366159
0.40508783481374366, 1781.0118978413366
0.405255241685602, 1808.5251714916872
0.4055900554293189, 1758.5490059295432
0.40625968291675263, 1730.8095957834362
0.4067061012417085, 1697.7434148484028
0.40726412414790325, 1666.398383908848
0.4077663447634785, 1638.6320527513412
0.4082057878021069, 1611.4472154400653
0.4087149837040096, 1580.554457492023
0.4092730066102044, 1549.1466108592026
0.40977522722577964, 1519.8619346587607
0.410277447841355, 1492.0956035012541
0.4107168908799833, 1464.910766189978
0.4112260867818861, 1434.1185133511608
0.4117841096880809, 1403.2885710963842
0.4124537371755146, 1378.1874200674342
0.4130396612270191, 1350.3726310894083
0.41341632668870054, 1320.2964771538193
0.4140082295570571, 1291.9324995432426
0.41451045017263244, 1265.9591077449466
0.4150126707882077, 1239.9857159466505
0.41551489140378295, 1213.753882438919
0.4160171120193583, 1187.909711495341
0.4165552055360462, 1163.8100220904544
0.4169498074482838, 1140.7440995233112
0.4174340916133029, 1116.8866992210208
0.4185640879983473, 1071.9986048133937
0.41931741892171026, 1036.4951749796533
0.4201963049989671, 1008.5673177537492
0.42057297046064857, 983.2023408130833
0.4210751910762238, 961.9455102119905
0.4215774116917991, 941.7439832577604
0.42207963230737444, 921.6932139673677
0.4228329632307374, 900.4966864318101
0.4234786754507627, 876.2290099157904
0.4241512923466225, 850.8371119637247
0.4250929560008262, 820.9870945238922
0.42563104951751407, 796.3705217001341
0.4267072365508896, 772.4646635773245
0.4272692453349858, 748.0203852265236
0.428524796873924, 719.929207198129
0.42948738638711004, 689.7148587373556
0.43049182761826055, 663.0307522381113
0.43149626884941117, 638.0426694570394
0.43287737554224326, 612.3600245818589
0.4341687999822941, 587.0327370571524
0.4351373683123321, 564.699066000077
0.4361059366423701, 544.1314132908128
0.43756476795427923, 520.5270704956781
0.439406243544722, 498.66720923923526
0.44112814279812296, 475.6443602903312
0.4427065504470741, 453.5475941335719
0.4446795600082626, 433.04993605394657
0.4469395527783515, 411.1373096151606
0.450141209202644, 390.5362748517607
0.4542217517041932, 368.03569352400814
0.4589928475521585, 348.2795869402073
0.4645172743234868, 331.99775924575306
0.470041701094815, 321.4721332614595
0.4755661278661433, 314.48245975626446
0.4810905546374715, 309.95972984113837
0.48661498140879966, 307.0816289860579
0.4921394081801279, 304.9436112079984
0.49766383495145616, 303.29898214795253
0.5031882617227844, 303.1345192419478
0.5087126884941127, 302.06551035291795
0.5142371152654409, 301.3254272758975
0.5197615420367692, 301.3254272758975
0.5252859688080974, 301.3254272758975
0.5308103955794256, 301.3254272758975
0.5363348223507538, 301.3254272758975
0.541859249122082, 301.3254272758975
0.5473836758934103, 301.3254272758975
0.5529081026647386, 301.3254272758975
0.5584325294360668, 301.3254272758975
0.563956956207395, 301.3254272758975
0.5694813829787233, 301.3254272758975
0.5750058097500514, 301.3254272758975
0.5805302365213797, 301.3254272758975
0.586054663292708, 301.3254272758975
0.5915790900640362, 301.3254272758975
0.5971035168353644, 301.3254272758975
0.6026279436066927, 301.3254272758975
0.608152370378021, 301.3254272758975
0.6136767971493492, 301.3254272758975
0.6192012239206773, 301.3254272758975
0.624474540384218, 301.3254272758975
