x,vortz
3.1451417446411183, 1.1980065171511611e-18
3.176053400083437, 6.225640534151166e-16
3.206965055525756, 1.0885885885885843e-15
3.2378767109680746, 2.331320682384515e-15
3.2378767109680746, 1.243930100313082e-15
3.2456046248286547, 1.5653951824164883e-16
3.261060452549814, 4.816784869976364e-15
3.261060452549814, 3.574052776180446e-15
3.261060452549814, 2.331320682384515e-15
3.261060452549814, 1.3992716120375797e-15
3.2687883664103934, 7.3022490575682e-15
3.2687883664103934, 6.0595169637722824e-15
3.299700021852712, 6.0595169637722824e-15
3.299700021852712, 5.127467893425334e-15
3.3228837634344517, 9.78771324516005e-15
3.3228837634344517, 8.544981151364131e-15
3.3228837634344517, 7.3022490575682e-15
3.3228837634344517, 6.0595169637722824e-15
3.330611677295031, 1.2273177432751899e-14
3.330611677295031, 1.103044533895598e-14
3.338339591155611, 1.351590952654783e-14
3.3615233327373497, 1.1651811385853933e-14
3.376979160458509, 1.0098396268609032e-14
3.376979160458509, 8.855664174813114e-15
3.3924349881796685, 7.3022490575682e-15
3.4001629020402486, 9.78771324516005e-15
3.4001629020402486, 8.544981151364131e-15
3.407890815900828, 1.3205226503098847e-14
3.407890815900828, 1.1962494409302916e-14
3.407890815900828, 1.0719762315506998e-14
3.410466787187688, 1.4758641620343748e-14
3.415618729761408, 2.159366813622133e-14
3.415618729761408, 2.03509360424254e-14
3.415618729761408, 1.910820394862948e-14
3.415618729761408, 1.7865471854833562e-14
3.415618729761408, 1.662273976103763e-14
3.4310745574825674, 9.477030221711067e-15
3.4388024713431466, 1.506932464379273e-14
3.4388024713431466, 1.38265925499968e-14
3.4388024713431466, 1.2583860456200881e-14
3.4388024713431466, 1.1341128362404963e-14
3.4388024713431466, 1.0098396268609032e-14
3.461986212924886, 9.78771324516005e-15
3.461986212924886, 8.544981151364131e-15
3.461986212924886, 2.331320682384515e-15
3.4697141267854654, 6.9915660341192305e-15
3.4697141267854654, 5.7488339403233e-15
3.4697141267854654, 4.5061018465273815e-15
3.4697141267854654, 3.4187112644559483e-15
3.500625782227784, 9.78771324516005e-15
3.500625782227784, 8.544981151364131e-15
3.500625782227784, 7.457590569292698e-15
3.5083536960883643, 1.8486837901731515e-14
3.5083536960883643, 1.7244105807935597e-14
3.5160816099489436, 1.6001373714139666e-14
3.5160816099489436, 1.4758641620343748e-14
3.5160816099489436, 1.351590952654783e-14
3.5160816099489436, 1.2273177432751899e-14
3.5160816099489436, 1.103044533895598e-14
3.5238095238095237, 3.884735799629416e-15
3.531537437670103, 9.78771324516005e-15
3.531537437670103, 8.544981151364131e-15
3.531537437670103, 7.3022490575682e-15
3.531537437670103, 6.0595169637722824e-15
3.531537437670103, 4.816784869976364e-15
3.5547211792518425, 8.234298127915149e-15
3.5624490931124217, 9.166347198262097e-15
3.5933607485547405, 9.943054756884547e-15
3.61139254756276, 1.1134006346772295e-14
3.6320003178576394, 1.0409079292058015e-14
3.6320003178576394, 9.166347198262097e-15
3.6320003178576394, 7.923615104466166e-15
3.6320003178576394, 6.680883010670248e-15
3.6397282317182187, 5.127467893425334e-15
3.655184059439378, 3.884735799629416e-15
3.6783678010211176, 4.195418823078386e-15
3.686095714881697, 3.108028241006953e-15
3.693823628742277, 1.7099546354865497e-15
3.693823628742277, -7.755095521052867e-16
3.7015515426028562, 3.118810299661465e-16
3.7015515426028562, -1.86290013417672e-15
3.7092794564634364, -5.435754903840015e-15
3.7170073703240156, -3.5716567631461184e-15
3.7170073703240156, -4.6590473452175516e-15
3.740191111905755, -3.5716567631461184e-15
3.7479190257663344, -2.4842661810746853e-15
3.7556469396269145, -1.396875599003252e-15
3.763374853487494, 1.1980065171511611e-18
3.778830681208653, 1.0885885885885843e-15
3.7942865089298126, 3.118810299661465e-16
3.8020144227903927, -4.193022810044084e-15
3.809742336650972, -2.328924669350213e-15
3.809742336650972, -3.416315251421646e-15
3.812318307937832, -7.755095521052867e-16
3.8251981643721313, 7.779055651396142e-16
3.85610981981445, 3.118810299661465e-16
3.887021475256769, 7.779055651396142e-16
3.9102052168385084, 1.7099546354865497e-15
3.9205091019859477, 2.9526867292824806e-15
3.941116872280827, 1.7099546354865497e-15
3.9488447861414064, 7.779055651396142e-16
3.979756441583725, 3.574052776180446e-15
3.979756441583725, 2.331320682384515e-15
3.979756441583725, 1.0885885885885843e-15
3.9874843554443054, 6.0595169637722824e-15
3.9874843554443054, 4.816784869976364e-15
4.002940183165465, 3.574052776180446e-15
4.002940183165465, 2.331320682384515e-15
4.002940183165465, 1.0885885885885843e-15
4.010668097026044, -1.541435052073465e-16
4.010668097026044, -1.2415340872787797e-15
4.041579752468363, -1.541435052073465e-16
4.057035580189522, -1.086192575554282e-15
4.075067379197542, -5.058249739100631e-17
4.103403063353, 1.7099546354865497e-15
4.103403063353, 4.672225416906189e-16
4.1111309772135805, -7.755095521052867e-16
4.11885889107416, -2.0182416459012175e-15
4.134314718795319, -2.7949492045236806e-15
4.1497705465164785, -3.882339786595114e-15
4.165226374237638, -2.950290716248153e-15
4.165226374237638, -4.503705833493079e-15
4.167802345524498, -1.396875599003252e-15
4.188410115819377, -4.193022810044084e-15
4.196138029679957, 4.672225416906189e-16
4.196138029679957, -7.755095521052867e-16
4.196138029679957, -2.0182416459012175e-15
4.196138029679957, -3.2609737396971483e-15
4.211593857401116, 1.7099546354865497e-15
4.219321771261696, -7.755095521052867e-16
4.219321771261696, -2.0182416459012175e-15
4.219321771261696, -3.2609737396971483e-15
4.219321771261696, -4.193022810044084e-15
4.2296256564091355, 5.707835495069591e-16
4.2347775989828556, 2.331320682384515e-15
4.257961340564594, -1.541435052073465e-16
4.260537311851454, 1.0885885885885843e-15
4.281145082146334, 2.331320682384515e-15
4.288872996006913, 3.4187112644559483e-15
4.291448967293773, 4.816784869976364e-15
4.3120567375886525, 4.5061018465273815e-15
4.319784651449232, 8.855664174813114e-15
4.319784651449232, 7.612932081017183e-15
4.319784651449232, 6.370199987221265e-15
4.319784651449232, 5.127467893425334e-15
4.342968393030971, 8.544981151364131e-15
4.3506963068915505, 6.9915660341192305e-15
4.3506963068915505, 5.7488339403233e-15
4.3506963068915505, 4.5061018465273815e-15
4.358424220752131, -4.648265286563166e-16
4.36615213461271, 1.3992716120375797e-15
4.36615213461271, 3.118810299661465e-16
4.36872810589957, 2.9526867292824806e-15
4.381607962333869, 6.9915660341192305e-15
4.381607962333869, 5.7488339403233e-15
4.381607962333869, 4.5061018465273815e-15
4.397063790055029, 3.108028241006953e-15
4.412519617776188, 4.195418823078386e-15
4.412519617776188, 2.02063765893552e-15
4.420247531636768, 2.9526867292824806e-15
4.4279754454973475, 6.370199987221265e-15
4.4279754454973475, 5.127467893425334e-15
4.4305514167842075, 7.923615104466166e-15
4.443431273218507, 3.884735799629416e-15
4.451159187079087, 8.544981151364131e-15
4.451159187079087, 7.3022490575682e-15
4.451159187079087, 6.0595169637722824e-15
4.451159187079087, 4.816784869976364e-15
4.458887100939666, 1.0719762315506998e-14
4.458887100939666, 9.477030221711067e-15
4.461463072226526, 1.2273177432751899e-14
4.466615014800246, 1.4137275573445782e-14
4.482070842521406, 1.103044533895598e-14
4.482070842521406, 9.78771324516005e-15
4.489798756381985, 8.544981151364131e-15
4.489798756381985, 7.3022490575682e-15
4.489798756381985, 6.0595169637722824e-15
4.497526670242565, 4.816784869976364e-15
4.5129824979637245, 9.78771324516005e-15
4.5129824979637245, 8.544981151364131e-15
4.5129824979637245, 7.612932081017183e-15
4.520710411824304, 1.1185786850680466e-14
4.536166239545463, 1.351590952654783e-14
4.536166239545463, 1.2273177432751899e-14
4.559349981127203, 1.1651811385853933e-14
4.567077894987782, 1.0098396268609032e-14
4.567077894987782, 9.166347198262097e-15
4.597989550430101, 9.166347198262097e-15
4.597989550430101, 7.923615104466166e-15
4.597989550430101, 6.9915660341192305e-15
4.62117329201184, 6.680883010670248e-15
4.6289012058724195, 9.166347198262097e-15
4.6289012058724195, 7.923615104466166e-15
4.636629119733, 1.0409079292058015e-14
4.644357033593579, 1.1807152897578431e-14
4.659812861314738, 1.3205226503098847e-14
4.690724516757057, 1.3360568014823332e-14
4.713908258338797, 1.2894543479649864e-14
4.721636172199376, 1.1341128362404963e-14
4.729364086059956, 9.78771324516005e-15
4.737091999920535, 8.544981151364131e-15
4.737091999920535, 7.3022490575682e-15
4.737091999920535, 6.0595169637722824e-15
4.737091999920535, 4.816784869976364e-15
4.744819913781115, 3.574052776180446e-15
4.760275741502275, 8.544981151364131e-15
4.768003655362854, 6.9915660341192305e-15
4.768003655362854, 5.7488339403233e-15
4.783459483084013, 3.884735799629416e-15
4.798915310805173, 2.02063765893552e-15
4.822099052386912, 1.7099546354865497e-15
4.8298269662474915, 6.225640534151166e-16
4.845282793968651, -1.086192575554282e-15
4.853010707829231, -2.639607692799183e-15
4.86073862168981, -3.726998274870616e-15
4.86846653555039, -5.125071880391019e-15
4.87619444941097, -6.36780397418695e-15
4.899378190992709, -6.05712095073798e-15
4.9096820761401485, -5.125071880391019e-15
4.914834018713869, -3.2609737396971483e-15
4.930289846435028, -4.503705833493079e-15
4.930289846435028, -5.746437927288985e-15
4.930289846435028, -6.9891700210849156e-15
4.930289846435028, -8.231902114880846e-15
4.930289846435028, -9.474634208676752e-15
4.938017760295607, -1.0717366302472683e-14
4.968929415737926, -1.1338732349370648e-14
4.968929415737926, -1.2581464443166579e-14
4.999841071180245, -8.853268161778812e-15
4.999841071180245, -1.0096000255574717e-14
4.999841071180245, -1.1028049325921678e-14
5.023024812761984, -1.1649415372819618e-14
5.033328697909424, -1.0717366302472683e-14
5.053936468204303, -8.853268161778812e-15
5.053936468204303, -9.785317232125747e-15
5.061664382064882, -7.299853044533886e-15
5.095152008794061, -6.885609013268601e-15
5.1080318652283605, -4.193022810044084e-15
5.1080318652283605, -5.435754903840015e-15
5.1106078365152205, -2.639607692799183e-15
5.115759779088941, 4.672225416906189e-16
5.115759779088941, -7.755095521052867e-16
5.12348769294952, -6.833828509360418e-15
5.1312156068101, -8.231902114880846e-15
5.138943520670679, -2.0182416459012175e-15
5.138943520670679, -3.2609737396971483e-15
5.138943520670679, -4.503705833493079e-15
5.138943520670679, -5.746437927288985e-15
5.162127262252419, -6.05712095073798e-15
5.169855176112998, -4.193022810044084e-15
5.169855176112998, -5.280413392115517e-15
5.172431147399858, -2.639607692799183e-15
5.193038917694738, -6.9891700210849156e-15
5.200766831555317, -4.814388856942049e-15
5.200766831555317, -5.9017794390134824e-15
5.203342802842177, -3.2609737396971483e-15
5.231678486997636, -3.5716567631461184e-15
5.231678486997636, -4.6590473452175516e-15
5.262590142439954, -3.5716567631461184e-15
5.285773884021694, -1.396875599003252e-15
5.285773884021694, -2.639607692799183e-15
5.285773884021694, -3.5716567631461184e-15
5.293501797882273, -3.0948501693181893e-16
5.296077769169133, 1.0885885885885843e-15
5.324413453324592, 1.5653951824164883e-16
5.324413453324592, -1.086192575554282e-15
5.324413453324592, -2.328924669350213e-15
5.3475971949063315, -4.648265286563166e-16
5.355325108766911, 4.672225416906189e-16
5.363053022627491, 1.7099546354865497e-15
5.37078093648807, 3.2633697527314507e-15
5.3862367642092295, 4.816784869976364e-15
5.404268563217249, 3.781174791813101e-15
5.409420505790969, 5.438150916874317e-15
5.419724390938408, 6.784444018486563e-15
5.424876333512128, 1.2273177432751899e-14
5.424876333512128, 1.103044533895598e-14
5.432604247372708, 9.78771324516005e-15
5.432604247372708, 8.544981151364131e-15
5.440332161233288, 6.370199987221265e-15
5.450636046380727, 7.405810065384528e-15
5.481547701823046, 7.405810065384528e-15
5.502155472117925, 8.234298127915149e-15
5.509883385978505, 1.2894543479649864e-14
5.509883385978505, 1.1651811385853933e-14
5.509883385978505, 1.0409079292058015e-14
5.509883385978505, 9.166347198262097e-15
5.533067127560244, 9.78771324516005e-15
5.533067127560244, 8.855664174813114e-15
5.543371012707683, 1.1134006346772295e-14
5.558826840428843, 1.2998104487466179e-14
5.5871625245843015, 1.2894543479649864e-14
5.5871625245843015, 1.1651811385853933e-14
5.594890438444882, 1.0719762315506998e-14
5.610346266166041, 1.351590952654783e-14
5.61807418002662, 1.2428518944476396e-14
5.648985835468939, 1.1962494409302916e-14
5.648985835468939, 1.0719762315506998e-14
5.672169577050679, 1.1341128362404963e-14
5.679897490911258, 1.1962494409302916e-14
5.710809146353577, 1.0719762315506998e-14
5.710809146353577, 9.477030221711067e-15
5.718537060214157, 6.680883010670248e-15
5.726264974074736, 7.923615104466166e-15
5.733992887935316, 1.1651811385853933e-14
5.741720801795895, 1.0409079292058015e-14
5.741720801795895, 9.166347198262097e-15
5.757176629517055, 7.923615104466166e-15
5.757176629517055, 6.680883010670248e-15
5.764904543377635, 1.7099546354865497e-15
5.772632457238214, 5.438150916874317e-15
5.772632457238214, 4.195418823078386e-15
5.772632457238214, 2.9526867292824806e-15
5.7880882849593736, 8.855664174813114e-15
5.7880882849593736, 7.612932081017183e-15
5.7880882849593736, 6.370199987221265e-15
5.811272026541113, 6.680883010670248e-15
5.811272026541113, 5.7488339403233e-15
5.818999940401692, 8.078956616190664e-15
5.8267278542622725, 1.2894543479649864e-14
5.8267278542622725, 1.1651811385853933e-14
5.8267278542622725, 1.0409079292058015e-14
5.8267278542622725, 9.166347198262097e-15
5.834455768122852, 1.4447958596894765e-14
5.857639509704591, 1.506932464379273e-14
5.8653674235651705, 1.6001373714139666e-14
5.88855116514691, 1.6001373714139666e-14
5.896279079007489, 1.4447958596894765e-14
5.896279079007489, 1.3205226503098847e-14
5.904006992868069, 1.1962494409302916e-14
5.919462820589229, 1.4137275573445782e-14
5.919462820589229, 1.3205226503098847e-14
5.929766705736668, 1.5483568675058028e-14
5.950374476031548, 1.7865471854833562e-14
5.950374476031548, 1.662273976103763e-14
5.950374476031548, 1.5380007667241713e-14
5.958102389892127, 1.9263545460353965e-14
5.973558217613286, 2.2836400230017248e-14
5.973558217613286, 2.159366813622133e-14
5.973558217613286, 2.03509360424254e-14
5.996741959195025, 2.7807328605200946e-14
5.996741959195025, 2.6564596511405015e-14
5.996741959195025, 2.5321864417609097e-14
5.996741959195025, 2.407913232381318e-14
5.996741959195025, 2.2836400230017248e-14
5.996741959195025, 2.1904351159670312e-14
6.004469873055605, 3.0292792792792795e-14
6.004469873055605, 2.920540221072136e-14
6.012197786916184, 3.2778256980384644e-14
6.012197786916184, 3.153552488658871e-14
6.019925700776764, 3.4331672097629545e-14
6.035381528497924, 3.6817136285221394e-14
6.035381528497924, 3.572974570314996e-14
6.037957499784783, 3.8370551402466295e-14
6.043109442358503, 4.5205577918343876e-14
6.043109442358503, 4.3962845824547946e-14
6.043109442358503, 4.272011373075203e-14
6.050837356219083, 4.147738163695611e-14
6.050837356219083, 4.023464954316018e-14
6.058565270079662, 3.899191744936426e-14
6.058565270079662, 3.774918535556833e-14
6.058565270079662, 3.650645326177241e-14
6.058565270079662, 3.526372116797648e-14
6.058565270079662, 3.402098907418056e-14
6.058565270079662, 3.2778256980384644e-14
6.058565270079662, 3.153552488658871e-14
6.058565270079662, 3.0292792792792795e-14
6.058565270079662, 2.9050060698996864e-14
6.0662931839402425, 2.796267011692543e-14
6.097204839382561, 2.563254744105808e-14
6.097204839382561, 2.438981534726216e-14
6.097204839382561, 2.314708325346623e-14
6.097204839382561, 2.2059692671394797e-14
6.0997808106694205, 2.718596255830298e-14
6.11266066710372, 2.9050060698996864e-14
6.12811649482488, 2.8273353140374414e-14
6.15130023640662, 2.9050060698996864e-14
6.15130023640662, 2.7807328605200946e-14
6.159028150267199, 2.6719938023129513e-14
6.166756064127778, 2.5321864417609097e-14
6.174483977988357, 2.3768449300364196e-14
6.182211891848938, 2.2215034183119295e-14
6.182211891848938, 2.0972302089323364e-14
6.182211891848938, 1.9729569995527446e-14
6.182211891848938, 1.8486837901731515e-14
6.182211891848938, 1.7244105807935597e-14
6.182211891848938, 1.6001373714139666e-14
6.182211891848938, 1.4758641620343748e-14
6.182211891848938, 1.351590952654783e-14
6.189939805709518, 1.2428518944476396e-14
6.197667719570097, 1.103044533895598e-14
6.197667719570097, 9.78771324516005e-15
6.205395633430676, 8.234298127915149e-15
6.213123547291257, 6.680883010670248e-15
6.220851461151836, 5.593492428598815e-15
6.228579375012416, 4.195418823078386e-15
6.236307288872995, 2.6420037058334852e-15
6.251763116594155, 1.3992716120375797e-15
